"(0.5180622770020893, 0.9820260364874701, 0.04131797451760977, 0.2818288662824271)",1.0
"(0.1356320960548383, 0.5659229147825958, 0.09136899798328392, 0.15349889515405013)",1.0
"(0.9434894880436282, 0.9599603648533717, 0.6184051029009655, 0.4047915516637633)",1.0
"(0.5526268544058984, 0.8278750396362876, 1.1509007513308365, 0.8205201435754773)",1.0
"(0.15542129662042803, 0.6865615255858426, 0.8915909211040862, 0.08296386314354343)",1.0
"(0.1880642788682163, 0.8066406583064013, 0.8763523901814297, 0.6464829955975065)",1.0
"(0.978971004457918, 0.4195475718534184, 0.5094591629714212, 0.8504824496033145)",1.0
"(0.6831397679223801, 0.8088850610440997, 0.052094949153663306, 0.1980937727038693)",1.0
"(0.5416114733343045, 0.6206811350942114, 0.3098302339186664, 0.16160832521964041)",1.0
"(0.20865767945427693, 0.5236353007314424, 0.9087652139605584, 0.1996374151549153)",1.0
"(0.0017432294603479948, 0.16830782119915366, 0.5163305706313018, 0.32739864740295876)",1.0
"(0.8471433300067428, 0.7448092193916123, 0.2174775547506792, 0.13027299677790127)",1.0
"(0.9483450575628102, 0.10538743539292672, 0.6863762252687637, 0.7451067246085694)",1.0
"(0.8063408523503371, 0.6771639248253156, 0.7145575488827886, 0.33769691053302664)",1.0
"(0.20892322061798674, 0.4599497991940381, 0.829747264690871, 0.008398373756036803)",1.0
"(0.8081537742906644, 0.4835537300594497, 0.5444425428857195, 0.9916664345385882)",1.0
"(0.8354644083384447, 0.38772819350403387, 0.5074247674222137, 0.6411893906399662)",1.0
"(0.8879478569251312, 0.169675207948917, 0.8873968036701915, 0.4531298033718919)",1.0
"(0.09378536579889685, 0.4132883513280535, 0.6577587320553001, 0.21710640568078954)",1.0
"(0.209750820099604, 0.12875749882855048, 0.6884953645974821, 0.8094661889622434)",1.0
"(0.19376991595825566, 0.4588148599103061, 0.6427272076989463, 0.3384499147370308)",1.0
"(0.8406383278396726, 0.9405600546356614, 0.33836492117392003, 0.6604985305232498)",1.0
"(0.723355972035235, 0.6239341916074549, 0.4221723819336154, 0.17387789603786297)",1.0
"(0.3039974863645356, 0.3578026899504464, 0.3334987764916265, 0.24556699896743517)",1.0
"(0.6820656960453815, 0.2944109900127767, 0.9949020208870133, 0.7017598355475446)",1.0
"(0.4033285947103118, 0.6887540006147396, 0.7794566672903513, 0.5111474390804484)",1.0
"(0.4718085209006142, 0.5572638472938823, 0.37469817541320993, 0.09880691914682316)",1.0
"(0.6242318124952577, 0.4902982344514054, 0.013308998989722376, 0.4997424042655546)",1.0
"(0.5666540563278847, 0.7531715274504097, 0.4994818428374993, 0.7953480666146794)",1.0
"(0.2166000543136548, 0.11806940978798186, 0.9999542692366339, 0.5462054383907669)",1.0
"(0.6948324296978394, 0.9128336043999976, 0.7874137012996191, 0.15806474126926984)",1.0
"(0.5456654120918926, 0.6138391452634782, 0.07322102281594223, 0.45061112830997685)",1.0
"(0.9128674047638481, 0.3429062869973494, 0.8093472117699215, 0.8746329361295522)",1.0
"(0.7700146349607135, 0.88001655099077, 0.32950991543376873, 0.6563721809673846)",1.0
"(0.6152790975414816, 0.4475952073462993, 0.2768400607960525, 0.35002085646784564)",1.0
"(0.8798856711003804, 0.8569155325828872, 0.5674787087406683, 0.665600819415792)",1.0
"(0.6707774288842303, 0.25552506052738455, 0.5416231438967575, 0.7872249653023109)",1.0
"(0.6393454390688322, 0.21334459837301256, 0.25123888077961487, 0.6772371188566549)",1.0
"(0.08891886188378628, 0.38114028668646804, 0.10863514146135522, 0.8427856332825644)",1.0
"(0.5968120348755999, 0.49871542213834785, 0.4029406177927676, 0.46910291657589875)",1.0
"(0.3526422615508623, 0.03888250401776716, 0.7463513175971909, 0.7139624032270803)",1.0
"(0.5535541286358977, 0.5283795850729016, 0.5443474962786208, 0.4782184237364723)",1.0
"(0.7470281148744369, 0.15579471944299872, 0.4640340811074646, 0.43241635595914685)",1.0
"(0.7076717421575633, 0.9732477785680702, 0.05671318599291486, 0.9010020978602897)",1.0
"(0.2961380134098224, 0.7639338752548434, 0.39205890261445675, 0.6872864200188536)",1.0
"(0.6894568950238837, 0.3953462516363838, 0.006173682358545651, 0.7727060853862702)",1.0
"(0.2619793069833505, 0.5805198079686077, 0.07702222014571569, 0.7429077305378298)",1.0
"(0.8016170102263811, 0.6542174719464967, 0.62115141696258, 0.057627574773173484)",1.0
"(0.05128084958143697, 0.16890208176967758, 0.7659834379718515, 0.3582742115023707)",1.0
"(0.36296325420017894, 0.7155117623625508, 0.4651634148744581, 0.4601851815029636)",1.0
"(0.6219800238194989, 0.670399872310457, 0.061978378877985074, 0.961820191504374)",1.0
"(0.9373234105849236, 0.4509850206409104, 0.8297592404752423, 0.7714789775578547)",1.0
"(0.7221692045717242, 0.9097203079268242, 0.8429717070229452, 0.2937020478913237)",1.0
"(0.34641150952868316, 0.15959832502057558, 0.6681224192158759, 0.06490581362623138)",1.0
"(0.5649324561028376, 0.4347877004033879, 0.9714903353109791, 0.97578713902814)",1.0
"(0.18548338640512851, 0.46100232251119844, 0.3334692339379808, 0.6247863289188258)",1.0
"(0.2569631141623019, 0.8460475067267349, 0.4760103961231069, 0.895805791974226)",1.0
"(0.36620025814945145, 0.7526533958288333, 0.8452099026106571, 0.0786612160225606)",1.0
"(0.22426885607709557, 0.6066435260391659, 0.7495182927551486, 0.4369320341893046)",1.0
"(0.35130743455417635, 0.7153013042501764, 0.8996905638443498, 0.9045380448124014)",1.0
"(0.524915426338341, 0.3003911923175555, 0.4982281469376707, 0.2297315589086545)",1.0
"(0.2823489757456733, 0.165151014811449, 0.9388779895161388, 0.9499850558560802)",1.0
"(0.5216074929200276, 0.7348182591523026, 0.9583822861282671, 0.3241481142362953)",1.0
"(0.9104946537796381, 0.5722179072530283, 0.2657895103741005, 0.8296606273669838)",1.0
"(0.16317852557790968, 0.4195012153160691, 0.28240420532540866, 0.5991573651423727)",1.0
"(0.07359712822512665, 0.29006619950274937, 0.12431687444925965, 0.25000796834157557)",1.0
"(0.6783057122730702, 0.7358822309108907, 0.6767311817012475, 0.8992113392581215)",1.0
"(0.9713512939142138, 0.5344088504884617, 0.10647566882646686, 0.24947910476005908)",1.0
"(0.3644841417192408, 0.7171261049809211, 0.8710216787104937, 0.8260443345218447)",1.0
"(0.8451471156452007, 0.7649826902164839, 0.9183682281947894, 0.9044704748840866)",1.0
"(0.5367465865309572, 0.6575842156978006, 0.16152639966461824, 0.7085098615614368)",1.0
"(0.19992594092795568, 0.6594290010313714, 0.4661674436957238, 0.4814806129951843)",1.0
"(0.3416607297465344, 0.041681512997173265, 0.7766841987584404, 0.6555460801922026)",1.0
"(0.5752975116058823, 0.9146389126333989, 0.07156276499351444, 0.4127311389698204)",1.0
"(0.8208990680829278, 0.3073988473188546, 0.39194432737203555, 0.8751316716950007)",1.0
"(0.7862363559041904, 0.3156461984308987, 0.23011545186523985, 0.8067684650394251)",1.0
"(0.3680763578046585, 0.778975085510547, 0.3017197201248083, 0.10610660451941212)",1.0
"(0.3685589998720824, 0.22635677647686547, 0.4366010486741655, 0.5021558684099392)",1.0
"(0.7836916136407887, 0.7061261444050496, 0.22150910597733708, 0.2589035713456451)",1.0
"(0.1757188719159728, 0.8274423745312213, 0.047645463667409405, 0.4226571339972981)",1.0
"(0.04732188199117682, 0.2149247567970003, 0.7892850292770792, 0.5603766733283613)",1.0
"(0.36684929843012193, 0.9994991825143097, 0.19851955564726687, 0.01818235000330426)",1.0
"(0.891124437470544, 0.36434044282509037, 0.6650946613488898, 0.4628904398809278)",1.0
"(0.6292434555226087, 0.13733723663586117, 0.5401829530307493, 0.690496991199296)",1.0
"(0.9371503924961991, 0.852991764241622, 0.05757132182582336, 0.6789474962592889)",1.0
"(0.5934224378868537, 0.7258309208948489, 0.06519648336926953, 0.47304167721640866)",1.0
"(0.6592846141530196, 0.945711749999016, 0.01197581831583372, 0.379222486119678)",1.0
"(0.17323741040845353, 0.15996167991740085, 0.5701682294225913, 0.004070026117127923)",1.0
"(0.008243165495605886, 0.5901822069516951, 0.8523673102911412, 0.2325014005331445)",1.0
"(0.8872683898109011, 0.42383659011700825, 0.25296645687370556, 0.5945655762711263)",1.0
"(0.8354114792945029, 0.8969004307342267, 0.33501253441205414, 0.22667398846509668)",1.0
"(0.37348760564453254, 0.8489542631165203, 0.5691463142717248, 0.8027409130940184)",1.0
"(0.2725483249578492, 0.49949952182132307, 0.26266685474695106, 0.6445559245427573)",1.0
"(0.041427025163643605, 0.15903240309103994, 0.2041004034661128, 0.3691873682396529)",1.0
"(0.37708298302142784, 0.6896312858527561, 0.9310051949047273, 0.8994972856206793)",1.0
"(0.7601868964983639, 0.6490858141079507, 0.9669277524714506, 0.2892808033375952)",1.0
"(0.43951991189578843, 0.9125303215203472, 0.3324725786563405, 0.4048185664731997)",1.0
"(0.0797837621310854, 0.11073546689710334, 0.6666939707634597, 0.11242723154512169)",1.0
"(0.5042088182963789, 0.46041915186698756, 0.016060040755278115, 0.7296630174914241)",1.0
"(0.7358889676895699, 0.7965672984948694, 0.809164148243053, 0.11489945028005599)",1.0
"(0.45952825, 0.08, 0.325, 0.325)",1.0
"(0.45952825, 0.0063999999999999994, 0.052812500000000005, 0.052812500000000005)",1.0
"(0.45952825, 0.0005119999999999999, 0.008582031250000002, 0.008582031250000002)",1.0
"(0.45952825, 4.0959999999999994e-05, 0.0013945800781250005, 0.0013945800781250005)",1.0
"(0.45952825, 3.2767999999999993e-06, 0.00022661926269531259, 0.00022661926269531259)",1.0
"(0.45952825, 2.6214399999999994e-07, 3.6825630187988294e-05, 3.6825630187988294e-05)",1.0
"(0.45952825, 2.0971519999999997e-08, 5.984164905548098e-06, 5.984164905548098e-06)",0.5
"(0.99466336, 0.08, 0.48750000000000004, 0.48750000000000004)",0.5
"(0.99466336, 0.0063999999999999994, 0.07921875, 0.07921875)",1.0
"(0.44367284, 0.08, 0.5281250000000001, 0.40625)",0.0
"(0.44367284, 0.0063999999999999994, 0.08582031250000001, 0.06601562500000001)",0.0
"(0.44367284, 0.0005119999999999999, 0.013945800781250002, 0.010727539062500001)",0.0
"(0.44367284, 4.0959999999999994e-05, 0.0022661926269531255, 0.0017432250976562502)",0.0
"(0.44367284, 3.2767999999999993e-06, 0.00036825630187988293, 0.0002832740783691407)",0.0
"(0.93923611, 0.08, 0.43333333333333335, 0.325)",0.5
"(0.93923611, 0.0063999999999999994, 0.07041666666666667, 0.052812500000000005)",0.5
"(0.93923611, 0.0005119999999999999, 0.011442708333333334, 0.008582031250000002)",0.5
"(0.93923611, 4.0959999999999994e-05, 0.0018594401041666668, 0.0013945800781250005)",0.5
"(0.93923611, 3.2767999999999993e-06, 0.00030215901692708336, 0.00022661926269531259)",0.5
"(0.93923611, 2.6214399999999994e-07, 4.910084025065105e-05, 3.6825630187988294e-05)",0.5
"(0.93923611, 2.0971519999999997e-08, 7.978886540730796e-06, 5.984164905548098e-06)",0.5
